,Weight,Category,Screen_size,Screen_type,Screen_resolution,CPU_Brand,CPU_series,CPU_model,RAM,Storage_amount,Storage_type,Storage_info,GPU_Brand,GPU_Model,OS,original_price,after_discount,persian_info,full_info,discount_percent
2934,1.6,نوت بوک (لپ تاپ),14.0,,1080 * 1920,INTEL,Core i3,i3-1005 G1,12.0,1024.0,HDD,,Intel,uhd,Dos,,,لپ تاپ لنوو 14 اینچی مدل V14 پردازنده Core i3 1005G1 رم 12GB حافظه 1TB گرافیک Intel,V14 Core i3 1005G1 12GB 1TB Intel FHD Laptop,0.0
2935,2.5,نوت بوک (لپ تاپ),15.6,Others,768 * 1366,INTEL,Core i7,i7-4510U,8.0,1024.0,SATA,,AMD Radeon,r7-265,Dos,,,لپ تاپ ایسر اسپایر مدل ای 5 با پردازنده i7,Aspire-E5-571G-Core-i7-8GB-1TB-2GB,0.0
2936,1.9,نوت بوک (لپ تاپ),15.6,,1080 * 1920,INTEL,Core i5,i5 10210U,8.0,1311744.0,Hybrid,,AMD,amd radeon rx640,Dos,,,لپ تاپ لنوو 15 اینچی مدل ThinkPad E15 پردازنده Core i5 رم 8GB حافظه 1TB HDD 128GB SSD گرافیک 2GB,ThinkPad E15 Core i5 10210U 8GB 1TB 128GB 2GB Full HD Laptop,0.0
2937,1.6,نوت بوک (لپ تاپ),14.0,,1080 * 1920,INTEL,Core i3,i3-1005 G1,8.0,2622464.0,Hybrid,,Intel,uhd,Dos,,,لپ تاپ لنوو 14 اینچی مدل V14 پردازنده Core i3 1005G1 رم 8GB حافظه 1TB 256GB SSD گرافیک Intel,V14 Core i3 1005G1 8GB 1TB 256GB Intel FHD Laptop,0.0
2938,2.39,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5-5200U,6.0,1024.0,SATA,,Nvidia Gforce,gt 940m,Dos,,,لپ تاپ ایسر اسپایر مدل ای 5 با پردازنده i5,Aspire E5-573G Core i5 6GB 1TB 4GB Full HD,0.0
2939,2.2,نوت بوک (لپ تاپ),15.6,,768 * 1366,INTEL,Core i3,I3-10110U,8.0,2622464.0,Hybrid,,Intel,uhd,Dos,,,لپ تاپ لنوو 15.6 اینچی مدل Ideapad L3 پردازنده Core i3 10110U رم 8GB حافظه 1TB 256GB SSD گرافیک Intel,Ideapad L3 Core i3 10110U 8GB 1TB 256GB SSD Intel HD Laptop,0.0
2940,2.39,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5-5200U,6.0,1024.0,SATA,,Nvidia Gforce,gt 940m,Dos,,,لپ تاپ ایسر اسپایر مدل ای 5 با پردازنده i5 و صفحه نمایش لمسی,Aspire E5-573G Core i5 6GB 1TB 4GB Touch,0.0
2941,2.39,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-5500U,8.0,1024.0,SATA,,Nvidia Gforce,gt 940m,Dos,,,لپ تاپ ایسر مدل اسپایر ای 5 با پردازنده i7 و صفحه نمایش لمسی,Aspire E5-573TG Core i7 8GB 1TB 4GB Touch Laptop,0.0
2942,3.4,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-6700HQ,16.0,2622464.0,"SSD, SATA",,Nvidia Gforce,gtx 980m gddr5,Dos,,,لپ تاپ ایسر مدل پردیتور با پردازنده i7,Predator Core i7 16GB 1TB+256GB SSD 4GB,0.0
2943,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-5500U,8.0,1024.0,SATA,,Nvidia Gforce,gt 940m,Dos,,,لپ تاپ ایسر مدل ایکس 554 با پردازنده i7,Aspire V3 574G Core i7 8GB 1TB 4GB Full HD,0.0
2944,2.35,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-4200U,8.0,1024.0,SATA,,AMD Radeon,r7 m265,Dos,,,لپ تاپ ایسر اسپایر مدل وی 5 با پردازنده i5,Aspire-V5-561G-Core-i5-8GB-1TB-2GB,0.0
2945,2.35,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-4500U,8.0,1024.0,SATA,,Nvidia Gforce,gt 750m,Dos,,,لپ تاپ ایسر اسپایر مدل وی 5 با پردازنده i7,Aspire V5-561G Core i7 8GB 1TB 4GB With EXT ODD,0.0
2946,2.39,نوت بوک (لپ تاپ),16.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-6500U,8.0,1024.0,SATA,,Nvidia Gforce,gt 940m,Dos,,,لپ تاپ ایسر مدل وی 3- 575 با پردازنده i7 و صفحه نمایش فول اچ دی,Aspire V3 575 Core i7 8GB 1TB 4GB Full HD Laptop,0.0
2947,2.5,نوت بوک (لپ تاپ),15.6,Others,768 * 1366,INTEL,Core i5,i5-4210U,4.0,1024.0,SATA,,Nvidia Gforce,820m,Dos,,,لپ تاپ ایسر اسپایر مدل ای 5 با پردازنده i5,Aspire E5-571G Core i5 4GB 1TB 2GB,0.0
2948,2.4,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-4200U,4.0,512000.0,SATA,,AMD Radeon,r7 m265,Microsoft Windows 10,,,لپ تاپ ایسر اسپایر مدل ای 1 با پردازنده i5,Aspire E1-570G Core i5 4GB 500GB 2GB,0.0
2949,2.39,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-6200U,8.0,1024.0,SATA,,Nvidia Gforce,geforce 920m,Dos,,,لپ تاپ ایسر اسپایر مدل ای 5 با پردازنده i5,Aspire E5-574G Core i5 8GB 1TB 2GB Laptop,0.0
2950,2.39,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-6500U,8.0,2048.0,SATA,,Nvidia Gforce,gt 940m,Dos,,,لپ تاپ ایسر مدل وی 3- 575G با پردازنده i7 و صفحه نمایش فول اچ دی,Aspire V3 575G Core i7 8GB 2TB 4GB Full HD,0.0
2951,2.3,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-6700HQ,16.0,2622464.0,"SSD, SATA",,Nvidia Gforce,gtx 960m,Dos,,,لپ تاپ ایسر مدل وی 15 نیترو با پردازنده i7,Aspire V15 Nitro Core i7 16GB 1TB+256GB SSD 4GB,0.0
2952,2.3,نوت بوک (لپ تاپ),17.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-4720HQ,8.0,1024.0,SATA,,Nvidia Gforce,gtx 960m,Dos,,,لپ تاپ ایسر مدل وی 17 نیترو با پردازنده i7,Aspire V17 Nitro Core i7 8GB 1TB 4GB,0.0
2953,2.4,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-5500U,8.0,1024.0,SATA,,Nvidia Gforce,gtx 960m,Windows X,,,لپ تاپ ایسر مدل وی 15 نیترو با پردازنده i7,Aspire V15 Nitro Core i7 8GB 1TB 4GB Laptop,0.0
2954,1.9,نوت بوک (لپ تاپ),14.1,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-5200U,4.0,8704000.0,"SSD, SATA",,Intel,hd graphics 5500,Microsoft Windows 8.1,,,لپ تاپ لنوو سری یوگا 500 با پردازنده i5,Yoga 500 Core i5 4GB 500GB+8GB SSD Intel,0.0
2955,1.9,نوت بوک (لپ تاپ),14.1,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-5005U,4.0,8704000.0,"SSD, SATA",,Intel,hd graphics 5500,Microsoft Windows 10,,,لپ تاپ لنوو سری یوگا 500 با پردازنده i3,Yoga 500 Core i3 4GB 500GB+8GB SSD Intel,0.0
2956,2.1,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,AMD,Ryzen 7,Ryzen 7 3700U,8.0,1024.0,HDD,,AMD,amd vega 10,Dos,,,لپ تاپ لنوو 15 اینچی ThinkPad E595 پردازنده Ryzen7 3700U رم 8GB حافظه 1TB گرافیک 2GB,ThinkPad E595 Ryzen7 3700U 8GB 1TB 2GB VEGA10 Full HD Laptop,0.0
2957,1.75,نوت بوک (لپ تاپ),15.6,TFT or TN,768 * 1366,INTEL,Pentium,Pentium Gold 6405U,8.0,1311744.0,Hybrid,,Nvidia Gforce,mx130,Dos,,,لپ تاپ لنوو 15 اینچی مدل Ideapad 3 - AB پردازنده Pentium Gold 6405U رم 8GB حافظه 1TB 128GB SSD گرافیک 2GB,Ideapad 3 6405U 8GB 1TB 128GB SSD 2GB HD Laptop,0.0
2958,2.1,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,AMD,Ryzen 7,Ryzen 7 3700U,16.0,5243904.0,Hybrid,,AMD,amd vega 10,Dos,,,لپ تاپ لنوو 15 اینچی ThinkPad E595 پردازنده Ryzen7 3700U رم 16GB حافظه 512GB SSD 1TB HDD گرافیک 2GB,ThinkPad E595 Ryzen7 3700U 16GB 1TB 512GB SSD 2GB VEGA10 Full HD Laptop,0.0
2959,2.3,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-5200U,8.0,1024.0,SATA,,AMD Radeon,r5 m230,Dos,,,لپ تاپ لنوو مدل 305 با پردازنده i5,IdeaPad 305 Core i5 8GB 1TB 2GB,0.0
2960,2.2,نوت بوک (لپ تاپ),15.6,,1080 * 1920,INTEL,Core i7,i7 10510U,12.0,1024.0,HDD,,Nvidia Gforce,mx130,Dos,,,لپ تاپ لنوو 15 اینچ Ideapad L3 با پردازنده Core i7 رم 12GB حافظه 1TB گرافیک MX130 2GB,Ideapad L3 Core i7 10510U 12GB 1TB 2GB MX130 Full HD Laptop,0.0
2961,2.1,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,AMD,Ryzen 7,Ryzen 7 3700U,16.0,2622464.0,Hybrid,,AMD,amd vega 10,Dos,,,لپ تاپ لنوو 15 اینچی ThinkPad E595 پردازنده Ryzen7 3700U رم 16GB حافظه 256GB SSD 1TB HDD گرافیک 2GB,ThinkPad E595 Ryzen7 3700U 16GB 1TB 256GB SSD 2GB VEGA10 Full HD Laptop,0.0
2962,1.3,نوت بوک (لپ تاپ),12.0,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-6200U,8.0,1024.0,SATA,,Intel,hd graphics 520,Windows X,,,لپ تاپ لنوو مدل تینک پد ایکس 260 با پردازنده i5,ThinkPad X260 Core i5 8GB 1TB Intel Laptop,0.0
2963,2.2,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5 10210U,4.0,1024.0,HDD,,Nvidia Gforce,mx130,Dos,,,لپ تاپ لنوو لپ تاپ لنوو 15 اینچی لنوو مدل Ideapad L3 با پردازنده i5 رم 4GB حافظه 1TB گرافیک 2GB و صفحه نمایش FHD,Ideapad L3 Core i5 10210U 4GB 1TB 2GB FHD Laptop,0.0
2964,2.3,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-5200U,4.0,512000.0,SATA,,Nvidia Gforce,920m,Dos,,,لپ تاپ لنوو مدل 100 با پردازنده i5,IdeaPad 100 Core i5 4GB 500GB 2GB Laptop,0.0
2965,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,AMD,,A8-6410,6.0,1024.0,SATA,,AMD Radeon,r5 m230,Dos,,,لپ تاپ لنوو مدل جی 5045 با پردازنده ای ام دی,G5045 A8-6410 6GB 1TB 2GB Laptop,0.0
2966,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,AMD,,A8-6410,4.0,512000.0,SATA,,AMD Radeon,r5 m230,Dos,,,لپ تاپ لنوو مدل جی 5045 با پردازنده ای ام دی,G5045 A8-6410 4GB 500GB 512GB Laptop,0.0
2967,1.8,آلترابوک,14.0,IPS or LED-backlit,1440 * 2560,INTEL,Core i7,i7-6500U,8.0,262144.0,SSD,,Intel,hd graphics 520,Windows X,,,لپ تاپ لنوو مدل تینک پد پی 40 با پردازنده i7 و صفحه نمایش کیو اچ دی,ThinkPad P40 Yoga Core i7 8GB 256GB SSD Intel WQHD Laptop,0.0
2968,1.35,نوت بوک (لپ تاپ),12.0,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-4600U,8.0,1024.0,SATA,,Intel,hd graphics 5500,Microsoft Windows 8.1,,,لپ تاپ لنوو مدل تینک پد ایکس 240 با پردازنده i7,ThinkPad X240 Core i7 8GB 1TB Intel Laptop,0.0
2969,2.39,نوت بوک (لپ تاپ),15.6,4K or UHD,1080 * 1920,INTEL,Core i7,i7-4710HQ,16.0,262144.0,SSD,حافظه خشک,Nvidia Gforce,gtx 860m,Windows X,,,لپ تاپ لنوو مدل وای 5070 با پردازنده i7 با صفحه نمایش 4K,Y5070 Core i7 16GB 256GB SSD 4GB  Laptop,0.0
2970,2.1,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-7200U,8.0,1024.0,SATA,,AMD Radeon,r5 m430,Dos,,,لپ تاپ لنوو مدل وی 310 با پردازنده i5,V310 Core i5 8GB 1TB 2GB Laptop,0.0
2971,2.3,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-6700HQ,16.0,1024.0,SATA,,Nvidia Gforce,gtx 950m,Dos,,,لپ تاپ لنوو مدل آیدیاپد 700 با پردازنده i7 و صفحه نمایش فول اچ دی,Ideapad 700 Core i7 16GB 1TB 4GB FHD Laptop,0.0
2972,2.3,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-5500U,16.0,2048.0,SATA,,AMD Radeon,r9 m375,Dos,,,لپ تاپ لنوو مدل زد 5170 با پردازنده i7 و صفحه نمایش فول اچ دی,Z5170 Core i7 16GB 2TB 4GB Full HD Laptop,0.0
2973,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,AMD,,A8-6410,16.0,2048.0,SATA,,AMD Radeon,r5 m230,Dos,,,لپ تاپ لنوو مدل جی 5045 با پردازنده ای ام دی,G5045 A8-6410 16GB 2TB 3GB Laptop,0.0
2974,1.58,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,900 * 1600,INTEL,Core i7,i7-5600U,8.0,1024.0,SATA,,Intel,hd graphics 5500,Microsoft Windows 7,,,لپ تاپ لنوو مدل تینک پد تی 450 اس با پردازنده i7,ThinkPad T450s Core i7 8GB 1TB Intel Laptop,0.0
2975,1.36,آلترابوک,12.5,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-5500U,8.0,262144.0,SSD,,Intel,hd graphics 5500,Microsoft Windows 7 Pro,,,لپ تاپ لنوو مدل تینک پد X1 کربن با پردازنده i7 و صفحه نمایش فول اچ دی,ThinkPad X1 Carbon Core i7 8GB 256GB SSD Intel Full HD Laptop,0.0
2976,2.5,نوت بوک (لپ تاپ),15.6,TFT or TN,768 * 1366,AMD,,A8-6410,4.0,1024.0,SATA,,AMD Radeon,r5 m230,Dos,,,لپ تاپ لنوو مدل جی 5045 با پردازنده ای ام دی,G5045 A8-6410 4GB 1TB 2GB Laptop,0.0
2977,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5-4210U,8.0,1024.0,SATA,,Nvidia Gforce,gt 840m,Dos,,,لپ تاپ لنوو مدل زد 5070 با پردازنده i5 و صفحه نمایش فول اچ دی,Z5070 Core i5 8GB 1TB 2GB Full HD Laptop,0.0
2978,1.18,آلترابوک,13.0,IPS or LED-backlit,1440 * 2560,INTEL,Core-M,5Y71,8.0,524288.0,SSD,حافظه خشک,Intel,hd graphics 5300,Microsoft Windows 8.1,,,لپ تاپ لنوو سری یوگا با پردازنده Core M و صفحه نمایش لمسی,YOGA 3 Pro Core M 8GB 512SSD Intel Touch,0.0
2979,2.36,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-6200U,4.0,512000.0,SATA,,AMD Radeon,r7-m370,Dos,,,لپ تاپ لنوو مدل ای E560 با پردازنده i5,ThinkPad E560 Core i5 4GB 500GB 2GB,0.0
2980,2.32,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Pentium,Pentium-N3700,4.0,512000.0,SATA,,Intel,hd graphics,Dos,,,لپ تاپ لنوو مدل بی 5130 با پردازنده پنتیوم,B5130 N3700 4GB 500GB Intel Laptop,0.0
2981,2.32,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Celeron,Celeron-N3060,2.0,512000.0,SATA,,Intel,hd graphics 400,Windows X,,,لپ تاپ لنوو مدل بی 5130 با پردازنده اینتل,B5130 N3060 2GB 500GB Intel 3D Laptop,0.0
2982,2.3,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-5005U,4.0,512000.0,SATA,,Intel,hd graphics 5500,Dos,,,لپ تاپ لنوو مدل ای 5080 با پردازنده i3,E5080 Core i3 4GB 500GB Intel Laptop,0.0
2983,2.3,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-6200U,4.0,512000.0,SATA,,AMD Radeon,r5 m330,Dos,,,لپ تاپ لنوو مدل ای 5180 با پردازنده i5,E5180 Core i5 4GB 500GB 2GB Laptop,0.0
2984,2.5,نوت بوک (لپ تاپ),15.6,HD or Full HD,768 * 1366,INTEL,Core i5,,4.0,1024.0,SATA,,AMD Radeon,r5 m230,Dos,,,لپ تاپ لنوو مدل جی 5070 با پردازنده i5,G5070 Core-i5 4GB 1TB 2GB Laptop,0.0
2985,2.58,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-4500U,8.0,1024.0,SATA,,Nvidia Gforce,gt 720m,Dos,,,لپ تاپ لنوو مدل اس 510 با پردازنده i7,S510-Core-i7-8GB-1TB-2GB,0.0
2986,2.3,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5-4210u,8.0,1024.0,SATA,,Nvidia Gforce,gt 840m,Dos,,,لپ تاپ لنوو سری فلکس با پردازنده i5,FLEX2-Core-i5-8GB-1TB-4GB,0.0
2987,2.39,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,2160 * 3840,INTEL,Core i7,i7-4720HQ,8.0,1024.0,SATA,,Nvidia Gforce,gtx 860m,Dos,,,لپ تاپ لنوو مدل وای 5070 با پردازنده i7,Y5070-Core-i7-8GB-1TB-4GB,0.0
2988,1.9,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-6200U,4.0,512000.0,SATA,,AMD Radeon,r7 m360,Dos,,,لپ تاپ لنوو تینک پد مدل ای 460 با پردازنده i5,ThinkPad E460 Core i5 4GB 500GB 2GB Laptop,0.0
2989,2.58,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-4500U,6.0,1024.0,SATA,,Nvidia Gforce,gt 720m,Dos,,,لپ تاپ لنوو مدل اس 510 با پردازنده i7,S510-Core-i7-6GB-1TB-2GB,0.0
2990,2.5,نوت بوک (لپ تاپ),15.6,HD or Full HD,768 * 1366,INTEL,Celeron,Celeron-N2830,4.0,512000.0,SATA,,Intel,hd 4000 graphics,Dos,,,لپ تاپ جی 5030 با پردازنده سلرون,G5030-Celeron-4GB-500GB-Intel,0.0
2991,2.45,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-3615QM,6.0,1024.0,SATA,,Nvidia Gforce,gt 740m,Dos,,,لپ تاپ لنوو مدل ای 531 با پردازنده i7,ThinkPad-Edge-E531-Core-i7-6GB-1TB-2GB,0.0
2992,2.5,نوت بوک (لپ تاپ),15.6,HD or Full HD,768 * 1366,INTEL,Pentium,Pentium-N3540,2.0,512000.0,SATA,,Intel,hd graphics,Dos,,,لپ تاپ جی 5030 با پردازنده پنتیوم,G5030 N3540 2GB 500GB Intel,0.0
2993,2.5,نوت بوک (لپ تاپ),15.6,HD or Full HD,768 * 1366,INTEL,Celeron,Celeron-N2830,2.0,512000.0,SATA,,Intel,hd 4000 graphics,Dos,,,لپ تاپ جی 5030 با پردازنده سلرون,G5030-Celeron-2GB-500GB-Intel,0.0
2994,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-4510U,6.0,1024.0,SATA,,Nvidia Gforce,geforce 840m,Dos,,,لپ تاپ لنوو مدل زد 5070 با پردازنده i7,Z5070-Core-i7-6GB-1TB-4GB,0.0
2995,2.5,نوت بوک (لپ تاپ),15.6,TFT or TN,768 * 1366,INTEL,Core i5,,8.0,1024.0,SATA,,Nvidia Gforce,geforce 840m,Dos,,,لپ تاپ لنوو مدل زد 5070 با پردازنده i5,Z5070-Core-i5-8GB-1TB-4GB,0.0
2996,2.5,نوت بوک (لپ تاپ),15.6,TFT or TN,1080 * 1920,INTEL,Core i7,i7-4510U,8.0,1024.0,SATA,,Nvidia Gforce,geforce 840m,Dos,,,لپ تاپ لنوو مدل زد 5070 با پردازنده i7,Z5070-Core-i7-8GB-1TB-2GB,0.0
2997,2.58,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-4200u,4.0,8704000.0,"SSD, SATA",,Nvidia Gforce,gt 720m,Dos,,,لپ تاپ لنوو مدل اس 510 با پردازنده i5 و 8 گیگابایت حافظه اس اس دی,S510-Core-i5-4GB-500GB+8GB-SSD-2GB,0.0
2998,2.6,نوت بوک (لپ تاپ),15.6,Others,768 * 1366,INTEL,Core i3,i3-4010U,4.0,512000.0,SATA,,Nvidia Gforce,gt 720m,Dos,,,لپ تاپ لنوو مدل اس 510 با پردازنده i3,S510-Core-i3-4GB-500GB-2GB,0.0
2999,2.5,نوت بوک (لپ تاپ),15.6,Others,768 * 1366,AMD,,A6-6310,6.0,1024.0,SATA,,AMD Radeon,r5 m240,Dos,,,لپ تاپ لنوو مدل جی 5045 با پردازنده ای ام دی,G5045-A6-6GB-1TB-1.5GB,0.0
3000,2.5,نوت بوک (لپ تاپ),15.6,HD or Full HD,768 * 1366,INTEL,Core i5,,4.0,512000.0,SATA,,AMD Radeon,r5 m230,Dos,,,لپ تاپ لنوو  سری B با پردازنده i5,B5070-Core-i5-4GB-500GB-2GB,0.0
3001,2.5,نوت بوک (لپ تاپ),15.6,HD or Full HD,768 * 1366,INTEL,Core i3,,4.0,512000.0,SATA,,AMD Radeon,r5 m230,Dos,,,لپ تاپ لنوو  سری B با پردازنده i3,B5070-Core-i3-4GB-500GB-2GB,0.0
3002,2.5,نوت بوک (لپ تاپ),15.6,HD or Full HD,768 * 1366,INTEL,Core i7,i7-4500U,4.0,512000.0,SATA,,AMD Radeon,r5 m230,Dos,,,لپ تاپ لنوو  سری B با پردازنده i7,B5070-Core-i7-4GB-500GB-2GB,0.0
3003,2.5,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,AMD,,A10-7300,8.0,1024.0,SATA,,AMD Radeon,r6 m255,Dos,,,لپ تاپ لنوو مدل زد 5075 با پردازنده ای ام دی,IdeaPad-Z5075-A10-8GB-1TB-3GB,0.0
3004,2.1,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7-4510U,8.0,82944.0,"SSD, SATA",,AMD Radeon,r5 m235,Dos,,,لپ تاپ لنوو مدل ای 4070 با پردازنده i7,E4070-Core-i7-8GB-1TB+8GB-SSHD-2GB,0.0
3005,2.2,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-8550U,20.0,2623488.0,Hybrid,,Nvidia Gforce,mx150,Windows X,,,لپ تاپ لنوو 15 اینچی IdeaPad 330 با پردازنده Core i7 رم 20GB حافظه 2TB 256GB SSD گرافیک 4GB,IdeaPad 330 Core i7 8550U 20GB 2TB 256GB SSD 4GB MX150 No ODD Full HD Laptop,0.0
3006,2.1,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,768 * 1366,INTEL,Core i3,i3-4005U,4.0,512000.0,SATA,,AMD Radeon,r5 m230,Dos,,,لپ تاپ لنوو مدل ای 4070 با پردازنده i3,E4070-Core-i3-4GB-500GB-1GB,0.0
3007,2.1,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-4210U,8.0,82944.0,"SSD, SATA",,AMD Radeon,r5 m235,Dos,,,لپ تاپ لنوو مدل ای 4070 با پردازنده i5,E4070-Core-i5-8GB-1TB+8GB-SSHD-2GB,0.0
3008,2.1,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-4210U,8.0,1024.0,SATA,,AMD Radeon,r5 m235,Dos,,,لپ تاپ لنوو مدل ای 4070 با پردازنده i5,E4070-Core-i5-8GB-1TB-2GB,0.0
3009,1.85,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,AMD,Ryzen 5,Ryzen 5 3500U,8.0,262144.0,SSD,,AMD Radeon,radeon vega,Dos,,,لپ تاپ لنوو مدل آیدیاپد S145 با پردازنده Ryzen 5 3500,IdeaPad S145 Ryzen 5 3500U 8GB 256GB SSD 2GB HD Laptop,0.0
3010,2.2,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-8550U,20.0,2623488.0,Hybrid,,AMD Radeon,r5 m530,Windows X,,,لپ تاپ لنوو 15 اینچی IdeaPad 330 با پردازنده Core i7 رم 20GB حافظه 2TB 256GB SSD گرافیک 4GB R5 M530,IdeaPad 330 Core i7 8550U 20GB 2TB 256GB SSD 4GB R5 M530 No ODD Full HD Laptop,0.0
3011,1.8,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5 10210U,12.0,1024.0,HDD,,Nvidia Gforce,mx 250,Windows X,,,لپ تاپ 15 اینچی لنوو مدل Ideapad S340 پردازنده i5 نسل دهم,Ideapad S340 Core i5 12GB 1TB 2GB Full HD Laptop,0.0
