,Weight,Category,Screen_size,Screen_type,Screen_resolution,CPU_Brand,CPU_series,CPU_model,RAM,Storage_amount,Storage_type,Storage_info,GPU_Brand,GPU_Model,OS,original_price,after_discount,persian_info,full_info,discount_percent,predicted_price
89,1.63,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i5,i5 - 1235U,8.0,528.0,Hybrid,SSD NVMe,Intel,irisplus,Dos,25250000.0,25150000.0,لپ تاپ لنوو 15.6 اینچی مدل Ideapad 3 پردازنده Core i5 1235U رم 8GB حافظه 1TB 512GB SSD گرافیک Intel,Ideapad 3 Core i5 1235U 8GB 1TB 512GB SSD Intel Iris Full HD Laptop,0.4,29890480.0
90,1.63,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i5,i5 - 1235U,16.0,528.0,SSD,SSD NVMe,Intel,irisplus,Dos,24810000.0,24610000.0,لپ تاپ لنوو 15.6 اینچی مدل Ideapad 3 پردازنده Core i5 1235U رم 16GB حافظه 512GB SSD گرافیک Intel,Ideapad 3 Core i5 1235U 16GB 512GB SSD Intel Iris Full HD Laptop,0.81,29916180.0
91,1.75,نوت بوک (لپ تاپ),15.6,fhd tn,1080 * 1920,INTEL,Core i3,I3-1115G4,20.0,1024.0,SSD,SSD NVMe,Intel,uhd,Dos,,18350000.0,لپ تاپ لنوو 15.6 اینچی مدل Ideapad 3 پردازنده Core i3 1115G4 رم 20GB حافظه 1TB SSD گرافیک Intel,Ideapad 3 Core i3 1115G4 20GB 1TB SSD Intel FHD Laptop,0.0,17152790.0
93,1.62,نوت بوک (لپ تاپ),15.6,fhd tn,1080 * 1920,INTEL,Core i3,i3-1215U,20.0,528.0,SSD,SSD NVMe,Intel,uhd,Dos,,17590000.0,لپ تاپ لنوو 15.6 اینچی مدل Ideapad 3 پردازنده Core i3 1215U رم 20GB حافظه 512GB SSD گرافیک Intel,Ideapad 3 Core i3 1215U 20GB 512GB SSD Intel FHD Laptop,0.0,23149410.0
94,1.2,نوت بوک (لپ تاپ),15.0,pixelsense™ display,2256 * 1504,INTEL,Core i7,i7 1065 G7,32.0,1024.0,SSD,,Intel,irisplus,Microsoft Windows 10,73600000.0,72600000.0,لپ تاپ 15 اینچی مایکروسافت مدل Surface Laptop 3 Core i7 32GB 1TB SSD Intel,Surface Laptop 3 Core i7 32GB 1TB SSD Intel Touch 15 Inch Laptop,1.36,68885407.5
95,1.2,نوت بوک (لپ تاپ),13.5,pixelsense™ display,2256 * 1504,INTEL,Core i5,i5-1135G7,8.0,528.0,SSD,,Intel,irisplus,Microsoft Windows 10,50300000.0,49300000.0,لپ تاپ 13 اینچی مایکروسافت مدل Surface Laptop 4 پردازنده Core i5-1135G7 رم 8GB حافظه 512GB SSD گرافیک Intel,Surface Laptop 4 13.5inch Core i5-1135G7 8GB 512GB SSD Intel Touch Laptop,1.99,61571785.0
97,1.8,نوت بوک (لپ تاپ),14.4,pixelsense™ display,1600 * 2560,INTEL,Core i7,i7-11370H,32.0,1024.0,SSD,,Nvidia,rtx3050,Microsoft Windows 11,121000000.0,120000000.0,لپ تاپ 14.4 اینچی مایکروسافت مدل Surface Laptop Studio پردازنده Core i7-11370H رم 32GB حافظه 1TB SSD گرافیک 4GB RTX3050Ti,Surface Laptop Studio 14.4inch Core i7-11370H 32GB 1TB SSD 4GB RTX 3050Ti Touch Laptop,0.83,72012080.0
99,1.75,نوت بوک (لپ تاپ),15.6,fhd tn,1080 * 1920,INTEL,Core i3,I3-1115G4,12.0,1024.0,SSD,SSD NVMe,Intel,uhd,Dos,17500000.0,17300000.0,لپ تاپ لنوو 15.6 اینچی مدل Ideapad 3 پردازنده Core i3 1115G4 رم 12GB حافظه 1TB SSD گرافیک Intel,Ideapad 3 Core i3 1115G4 12GB 1TB SSD Intel FHD Laptop,1.14,17152790.0
100,1.8,نوت بوک (لپ تاپ),14.4,pixelsense™ display,1600 * 2560,INTEL,Core i7,i7-11370H,32.0,2048.0,SSD,,Nvidia,rtx3050,Microsoft Windows 11,135000000.0,134000000.0,لپ تاپ 14.4 اینچی مایکروسافت مدل Surface Laptop Studio پردازنده Core i7-11370H رم 32GB حافظه 2TB SSD گرافیک 4GB RTX3050Ti,Surface Laptop Studio 14.4inch Core i7-11370H 32GB 2TB SSD 4GB RTX 3050Ti Touch Laptop,0.74,72012080.0
107,1.2,نوت بوک (لپ تاپ),15.0,pixelsense™ display,2256 * 1504,INTEL,Core i7,i7 1065 G7,16.0,528.0,SSD,SSD NVMe,Intel,irisplus,Microsoft Windows 10,57300000.0,56300000.0,لپ تاپ 15 اینچی مایکروسافت مدل Surface Laptop 3 Core i7 16GB 512GB SSD Intel,Surface Laptop 3 Core i7 16GB 512GB SSD Intel Touch 15 Inch Laptop,1.75,61701497.5
111,1.2,نوت بوک (لپ تاپ),13.5,pixelsense™ display,2256 * 1504,INTEL,Core i7,i7-1255U,16.0,528.0,SSD,,Intel,irisplus,Microsoft Windows 11,72500000.0,71500000.0,لپ تاپ 13.5 اینچی مایکروسافت مدل Surface Laptop 5 پردازنده Core i7-1255U رم 16GB حافظه 512GB SSD گرافیک Intel,Surface Laptop 5 13.5inch Core i7-1255U 16GB 512GB SSD Intel Touch Laptop,1.38,70834310.0
114,1.8,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i5,i5-1135G7,12.0,528.0,SSD,SSD NVMe,Nvidia,geforcemx330,,27533000.0,27233000.0,لپ تاپ ایسوس 15.6 اینچی مدل X1500EP پردازنده Core i5 1135G7 رم 12GB حافظه 512GB SSD گرافیک 2GB,X1500EP Core i5 1135G7 12GB 512GB SSD 2GB MX330 FHD Laptop,1.09,30175182.5
115,1.2,نوت بوک (لپ تاپ),13.5,pixelsense™ display,2256 * 1504,INTEL,Core i5,i5 - 1235U,16.0,528.0,SSD,,Intel,irisplus,Microsoft Windows 11,64300000.0,63300000.0,لپ تاپ 13.5 اینچی مایکروسافت مدل Surface Laptop 5 پردازنده Core i5-1235U رم 16GB حافظه 512GB SSD گرافیک Intel,Surface Laptop 5 13.5inch Core i5-1235U 16GB 512GB SSD Intel Touch Laptop,1.56,61786390.0
116,1.2,نوت بوک (لپ تاپ),13.5,pixelsense™ display,2256 * 1504,INTEL,Core i5,i5 - 1235U,8.0,256.0,SSD,,Intel,irisplus,Microsoft Windows 11,46833000.0,45833000.0,لپ تاپ 13.5 اینچی مایکروسافت مدل Surface Laptop 5 پردازنده Core i5-1235U رم 8GB حافظه 256GB SSD گرافیک Intel,Surface Laptop 5 13.5inch Core i5-1235U 8GB 256GB SSD Intel Touch Laptop,2.14,56839530.0
117,1.2,نوت بوک (لپ تاپ),13.5,pixelsense™ display,2256 * 1504,INTEL,Core i5,i5 - 1235U,8.0,528.0,SSD,,Intel,irisplus,Microsoft Windows 11,55380000.0,54380000.0,لپ تاپ 13.5 اینچی مایکروسافت مدل Surface Laptop 5 پردازنده Core i5-1235U رم 8GB حافظه 512GB SSD گرافیک Intel,Surface Laptop 5 13.5inch Core i5-1235U 8GB 512GB SSD Intel Touch Laptop,1.81,61242150.0
120,2.3,نوت بوک (لپ تاپ),16.0,ips,1080 * 1920,INTEL,Core i7,i7-11800H,16.0,1024.0,SSD,SSD NVMe,Nvidia,geforcertx3070gddr6,,,58800000.0,لپ تاپ 16 اینچی اچ پی مدل OMEN 16 B0001 - A پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک 8GB 3070,OMEN 16 B0001 - A Core i7 11800H 16GB 1TB SSD 8GB 3070 Full HD IPS Laptop,0.0,59953457.14285714
121,2.2,نوت بوک (لپ تاپ),15.6,ips,1080 * 1920,INTEL,Core i5,i5 12500H,16.0,528.0,SSD,SSD NVMe,Nvidia,rtx3050,,46449000.0,46324000.0,لپ تاپ ایسوس 15.6 اینچی مدل TUF Gaming FX507ZC پردازنده Core i5 12500H رم 16GB حافظه 512GB SSD گرافیک 4GB RTX3050,TUF Gaming FX507ZC Core i5 12500H 16GB 512GB SSD 4GB RTX3050 Full HD Laptop,0.27,42272300.0
122,2.2,نوت بوک (لپ تاپ),15.6,ips,1080 * 1920,INTEL,Core i5,i5 12500H,16.0,1024.0,SSD,SSD NVMe,Nvidia,rtx3050,,47949000.0,47834000.0,لپ تاپ ایسوس 15.6 اینچی مدل TUF Gaming FX507ZC پردازنده Core i5 12500H رم 16GB حافظه 1TB SSD گرافیک 4GB RTX3050,TUF Gaming FX507ZC Core i5 12500H 16GB 1TB SSD 4GB RTX3050 Full HD Laptop,0.24,41968220.0
123,1.8,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i5,i5-1135G7,12.0,1024.0,SSD,SSD NVMe,Nvidia,geforcemx330,,28199000.0,28064000.0,لپ تاپ ایسوس 15.6 اینچی مدل X1500EP پردازنده Core i5 1135G7 رم 12GB حافظه 1TB SSD گرافیک 2GB,X1500EP Core i5 1135G7 12GB 1TB SSD 2GB MX330 FHD Laptop,0.48,30123945.0
124,1.8,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i5,i5-1135G7,16.0,528.0,SSD,SSD NVMe,Nvidia,geforcemx330,,27899000.0,27774000.0,لپ تاپ ایسوس 15.6 اینچی مدل X1500EP پردازنده Core i5 1135G7 رم 16GB حافظه 512GB SSD گرافیک 2GB,X1500EP Core i5 1135G7 16GB 512GB SSD 2GB MX330 FHD Laptop,0.45,30460380.0
125,1.8,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i5,i5-1135G7,24.0,1024.0,SSD,SSD NVMe,Nvidia,geforcemx330,,29999000.0,29889000.0,لپ تاپ ایسوس 15.6 اینچی مدل X1500EP پردازنده Core i5 1135G7 رم 24GB حافظه 1TB SSD گرافیک 2GB,X1500EP Core i5 1135G7 24GB 1TB SSD 2GB MX330 FHD Laptop,0.37,30379142.5
126,1.7,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i3,i3-1215U,4.0,256.0,SSD,SSD NVMe,Intel,uhd,,16999000.0,16749000.0,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook X1502ZA پردازنده Core i3 1215U رم 4GB حافظه 256GB SSD گرافیک Intel,ASUS VivoBook X1502ZA Core i3 1215U 4GB 256GB SSD Intel Full HD Laptop,1.47,15704890.0
127,1.7,نوت بوک (لپ تاپ),15.6,oled,1080 * 1920,AMD,Ryzen 5,Ryzen 5 4600H,8.0,528.0,SSD,SSD NVMe,AMD,radeonrx6600m,,24299000.0,24189000.0,لپ تاپ ایسوس 15.6 اینچی مدل Vivobook 15X OLED M1503IA پردازنده Ryzen 5 رم 8GB حافظه 512GB SSD گرافیک AMD,Vivobook 15X OLED M1503IA Ryzen 5 4600H 8GB 512GB SSD AMD Full HD Laptop,0.45,73755760.0
128,1.7,نوت بوک (لپ تاپ),15.6,"ips-level panel, led backlit",1080 * 1920,INTEL,Core i7,i7-1255U,16.0,1024.0,SSD,SSD NVMe,Intel,irisplus,,32799000.0,32649000.0,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook R1502ZA پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک INTEL,VivoBook R1502ZA Core i7 1255U 16GB 1TB SSD INTEL Full HD Laptop,0.46,35442232.5
129,1.7,نوت بوک (لپ تاپ),15.6,"ips-level panel, led backlit",1080 * 1920,INTEL,Core i7,i7-1255U,16.0,528.0,SSD,SSD NVMe,Intel,irisplus,,32199000.0,31199000.0,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook R1502ZA پردازنده Core i7 رم 16GB حافظه 512GB SSD گرافیک INTEL,VivoBook R1502ZA Core i7 1255U 16GB 512GB SSD INTEL Full HD Laptop,3.11,35217202.5
131,2.3,نوت بوک (لپ تاپ),15.6,ips,1080 * 1920,AMD,Ryzen 7,Ryzen 7 6800H,32.0,1024.0,SSD,SSD NVMe,Nvidia,rtx3050,,55299000.0,54849000.0,لپ تاپ ایسوس 15.6 اینچی مدل ROG Strix G513RC پردازنده Ryzen 7 6800H رم 32GB حافظه 1TB SSD گرافیک 4GB RTX3050,ROG Strix G15 G513RC Ryzen 7 6800H 32GB 1TB SSD 4GB RTX3050 Full HD Laptop,0.81,85982230.0
132,1.8,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i3,I3-1115G4,8.0,256.0,SSD,SSD NVMe,Intel,uhd,,16799000.0,16689000.0,لپ تاپ ایسوس 15.6 اینچی مدل X1500EA پردازنده Core i3 1115G4 رم 8GB حافظه 256GB SSD گرافیک Intel فول اچ دی,X1500EA Core i3 1115G4 8GB 256GB SSD Intel Full HD Laptop,0.65,16632330.0
133,1.8,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i3,I3-1115G4,20.0,1024.0,SSD,SSD NVMe,Intel,uhd,,20399000.0,20289000.0,لپ تاپ ایسوس 15.6 اینچی مدل X1500EA پردازنده Core i3 1115G4 رم 20GB حافظه 1TB SSD گرافیک Intel فول اچ دی,X1500EA Core i3 1115G4 20GB 1TB SSD Intel Full HD Laptop,0.54,17794620.0
134,1.8,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i3,I3-1115G4,20.0,528.0,SSD,SSD NVMe,Intel,uhd,,18699000.0,18574000.0,لپ تاپ ایسوس 15.6 اینچی مدل X1500EA پردازنده Core i3 1115G4 رم 20GB حافظه 512GB SSD گرافیک Intel فول اچ دی,X1500EA Core i3 1115G4 20GB 512GB SSD Intel Full HD Laptop,0.67,17887100.0
135,1.8,نوت بوک (لپ تاپ),15.6,oled,1080 * 1920,INTEL,Core i7,i7 1165G7,16.0,528.0,SSD,SSD NVMe,Nvidia,geforcemx350,Dos,34829000.0,34644000.0,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook K513EQ OLED پردازنده Core i7 1165G7 رم 16GB حافظه 512GB SSD گرافیک 2GB,VivoBook K513EQ OLED Core i7 1165G7 16GB 512GB SSD 2GB MX350 Full HD Laptop,0.53,34472024.64285714
136,1.8,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i3,I3-1115G4,8.0,1024.0,SSD,SSD NVMe,Intel,uhd,,18899000.0,18789000.0,لپ تاپ ایسوس 15.6 اینچی مدل X1500EA پردازنده Core i3 1115G4 رم 8GB حافظه 1TB SSD گرافیک Intel فول اچ دی,X1500EA Core i3 1115G4 8GB 1TB SSD Intel Full HD Laptop,0.58,17193660.0
