,Weight,Category,Screen_size,Screen_type,Screen_resolution,CPU_Brand,CPU_series,CPU_model,RAM,Storage_amount,Storage_type,Storage_info,GPU_Brand,GPU_Model,OS,original_price,after_discount,persian_info,full_info,discount_percent
3841,1.9 KG,نوت بوک (لپ تاپ),15.6,,1080 * 1920,INTEL,Core i5,i5-9300H,12.0,2622464.0,SSDHDD,SSD NVMe,Nvidia Gforce,GTX 1650,,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook K571GT پردازنده Core i5 رم 12GB حافظه 1TB 256GB SSD گرافیک 4GB 1650,VivoBook K571GT Core i5 9300H 12GB 1TB 256GB SSD 4GB 1650 Full HD Laptop,0.0
3842,2.3 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,AMD,Ryzen 9,Ryzen 9 5900HX,16.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,NVIDIA GeForce RTX 3060,,,,لپ تاپ ایسوس 15.6 اینچی مدل ROG Strix G513QM پردازنده Ryzen 9 5900HX رم 16GB حافظه 512GB SSD گرافیک 6GB 3060,ROG Strix G15 G513QM Ryzen 9 5900HX 16GB 512GB SSD 6GB RTX 3060 Full HD Laptop,0.0
3843,1.9 KG,نوت بوک (لپ تاپ),15.6,,1080 * 1920,INTEL,Core i5,i5-9300H,20.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,GTX 1650,,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook K571GT پردازنده Core i5 رم 20GB حافظه 1TB SSD گرافیک 4GB 1650,VivoBook K571GT Core i5 9300H 20GB 1TB SSD 4GB 1650 Full HD Laptop,0.0
3844,1.9 KG,نوت بوک (لپ تاپ),15.6,,1080 * 1920,INTEL,Core i5,i5-9300H,20.0,2622464.0,SSDHDD,SSD NVMe,Nvidia Gforce,GTX 1650,,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook K571GT پردازنده Core i5 رم 20GB حافظه 1TB 256GB SSD گرافیک 4GB 1650,VivoBook K571GT Core i5 9300H 20GB 1TB 256GB SSD 4GB 1650 Full HD Laptop,0.0
3845,1.6 KG,نوت بوک (لپ تاپ),14.0,FULL HD,1080 * 1920,INTEL,Core i3,i3-1005 G1,8.0,131072.0,SSD,SSD NVMe,Intel,Intel® UHD Graphics,,,,لپ تاپ ایسوس 14 اینچی مدل X413 پردازنده Core i3 1005G1 رم 8GB حافظه 128GB SSD گرافیک Intel,X413 Core i3 1005G1 8GB 128GB SSD Intel FHD Laptop,0.0
3846,1.6 KG,نوت بوک (لپ تاپ),14.0,FULL HD,1080 * 1920,INTEL,Core i3,i3-1005 G1,4.0,131072.0,SSD,SSD NVMe,Intel,Intel® UHD Graphics,,,,لپ تاپ ایسوس 14 اینچی مدل X413 پردازنده Core i3 1005G1 رم 4GB حافظه 128GB SSD گرافیک Intel,X413 Core i3 1005G1 4GB 128GB SSD Intel FHD Laptop,0.0
3847,1.14 KG,نوت بوک (لپ تاپ),13.3,OLED,1080 * 1920,INTEL,Core i5,i5-1135G7,8.0,524288.0,SSD,SSD NVMe,Intel,Intel Iris Xe,,,,لپ تاپ ایسوس 13 اینچی مدل ZenBook 13 UX325EA پردازنده Core i5 رم 8GB حافظه 512GB SSD گرافیک Intel,Asus ZenBook 13 UX325EA Core i5 1135G7 8GB 512GBB SSD Intel Full HD Laptop,0.0
3848,2.6 KG,نوت بوک (لپ تاپ),17.3,FHD IPS,1080 * 1920,INTEL,Core i5,i5-11260H,16.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,GeForce RTX3050Ti GDDR6,,,,لپ تاپ 17 اینچی ایسوس مدل TUF GAMING FX706HE پردازنده Core i5 11260H رم 16GB حافظه 512GB SSD گرافیک 4GB,TUF GAMING FX706HE Core i5 11260H 16GB 512GB SSD 4GB 3050TI Full HD Laptop,0.0
3849,2.6 KG,نوت بوک (لپ تاپ),17.3,FHD IPS,1080 * 1920,INTEL,Core i5,i5-11260H,8.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,GeForce RTX3050Ti GDDR6,,,,لپ تاپ 17 اینچی ایسوس مدل TUF GAMING FX706HE پردازنده Core i5 11260H رم 8GB حافظه 512GB SSD گرافیک 4GB,TUF GAMING FX706HE Core i5 11260H 8GB 512GB SSD 4GB 3050TI Full HD Laptop,0.0
3850,1.8 KG,نوت بوک (لپ تاپ),15.6,Full HD (1920×1080),1080 * 1920,INTEL,Core i7,i7 1165G7,16.0,5243904.0,SSDHDD,SSD NVMe,Nvidia Gforce,NVIDIA Geforce MX330,Dos,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook K513EP پردازنده Core i7 1165G7 رم 16GB حافظه 1TB 512GB SSD گرافیک MX330 2GB,ASUS VivoBook K513EP Core i7 1165G7 16GB 1TB 512GB SSD 2GB MX330 Full HD Laptop,0.0
3851,1.8 KG,نوت بوک (لپ تاپ),15.6,Full HD (1920×1080),1080 * 1920,INTEL,Core i7,i7 1165G7,16.0,2622464.0,SSDHDD,SSD NVMe,Nvidia Gforce,NVIDIA Geforce MX330,Dos,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook K513EP پردازنده Core i7 1165G7 رم 16GB حافظه 1TB 256GB SSD گرافیک MX330 2GB,ASUS VivoBook K513EP Core i7 1165G7 16GB 1TB 256GB SSD 2GB MX330 Full HD Laptop,0.0
3852,2.6 KG,نوت بوک (لپ تاپ),17.3,FHD IPS,1080 * 1920,INTEL,Core i5,i5-11260H,16.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,GeForce RTX3050Ti GDDR6,,,,لپ تاپ 17 اینچی ایسوس مدل TUF GAMING FX706HE پردازنده Core i5 11260H رم 16GB حافظه 1TB SSD گرافیک 4GB,TUF GAMING FX706HE Core i5 11260H 16GB 1TB SSD 4GB 3050TI Full HD Laptop,0.0
3853,1.8 KG,نوت بوک (لپ تاپ),15.6,Full HD (1920×1080),1080 * 1920,INTEL,Core i7,i7 1165G7,24.0,5243904.0,SSDHDD,SSD NVMe,Nvidia Gforce,NVIDIA Geforce MX330,Dos,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook K513EP پردازنده Core i7 1165G7 رم 24GB حافظه 1TB 512GB SSD گرافیک MX330 2GB,ASUS VivoBook K513EP Core i7 1165G7 24GB 1TB 512GB SSD 2GB MX330 Full HD Laptop,0.0
3854,2.3 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i5,i5-11400H,16.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,GeForce RTX3050TI,,,,لپ تاپ ایسوس 15.6 اینچی مدل TUF FX506HE پردازنده Core i5 11400H رم 16GB حافظه 1TB SSD گرافیک 4GB RTX3050TI,TUF Gaming FX506HE Core i5 11400H 16GB 1TB SSD 4GB RTX3050TI Full HD Laptop,0.0
3855,2.3 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i5,i5-11400H,32.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,GeForce RTX3050TI,,,,لپ تاپ ایسوس 15.6 اینچی مدل TUF FX506HE پردازنده Core i5 11400H رم 32GB حافظه 1TB SSD گرافیک 4GB RTX3050TI,TUF Gaming FX506HE Core i5 11400H 32GB 1TB SSD 4GB RTX3050TI Full HD Laptop,0.0
3856,1.17 KG,,14.0,FHD,1080 * 1920,INTEL,Core i5,i5-1135G7,8.0,524288.0,SSD,,Intel,Intel® Iris® Xe Graphics (Intel® Core™ i5/i7 models),,,,لپ تاپ ایسوس 14 اینچی مدل ZenBook UX425EA پردازنده Core i5 رم 8GB حافظه 512GB SSD گرافیک Intel,ZenBook 14 UX425EA Core i5 1135G7 8GB 512GB SSD Intel Full HD Laptop,0.0
3857,2.3 KG,نوت بوک (لپ تاپ),15.6,IPS-level panel,1080 * 1920,INTEL,Core i7,i7-10870H,32.0,2048.0,SSD,,Nvidia,GeForce RTX™ 2070,,,,لپ تاپ ایسوس 15.6 اینچی مدل ROG Strix G512LW پردازنده Core i7 10870H رم 32GB حافظه 2TB SSD گرافیک 8GB,ROG Strix G512LW Core i7 10870H 32GB 2TB SSD 8GB 2070 Laptop,0.0
3858,2.3 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i5,i5-11400H,16.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,GeForce RTX3050TI,,,,لپ تاپ ایسوس 15.6 اینچی مدل TUF FX506HE پردازنده Core i5 11400H رم 16GB حافظه 512GB SSD گرافیک 4GB RTX3050TI,TUF Gaming FX506HE Core i5 11400H 16GB 512GB SSD 4GB RTX3050TI Full HD Laptop,0.0
3859,1.9 KG,نوت بوک (لپ تاپ),15.6,WV,1080 * 1920,INTEL,Core i7,i7 1165G7,16.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,GTX1650 MAX-Q Desin,,,,لپ تاپ 15.6 اینچی ایسوس مدل ZenBook Flip 15 UX564EH پردازنده Core i7 رم  16GB حافظه 1TB گرافیک 4GB لمسی,ZenBook Flip 15 UX564EH Core i7 1165G7 16GB 1TB SSD 4GB Full HD Touch Laptop,0.0
3861,1.8 KG,نوت بوک (لپ تاپ),15.6,FHD Touch,1080 * 1920,INTEL,Core i3,I3-1115G4,8.0,524288.0,SSD,SSD NVMe,Intel,Intel® UHD Graphics,,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook R565EA پردازنده Core i3 1115G4 رم 8GB حافظه 512GB SSD گرافیک Intel لمسی,VivoBook R565EA Core i3 1115G4 8GB 512GB SSD Intel FULL HD Touch Laptop,0.0
3862,1.8 KG,نوت بوک (لپ تاپ),15.6,,1080 * 1920,INTEL,Core i7,i7 1065 G7,20.0,1024.0,SSD,,Nvidia Gforce,NVIDIA Geforce MX330,,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook R565JP پردازنده Core i7 1065G7 رم 20GB حافظه 1TB SSD گرافیک 2GB MX330,VivoBook R565JP Core i7 1065G7 20GB 1TB SSD 2GB MX330 Full HD Laptop,0.0
3863,2.3 KG,نوت بوک (لپ تاپ),15.6,IPS-level panel,1080 * 1920,INTEL,Core i7,i7 10750H,16.0,524288.0,SSD,SSD NVMe,Nvidia,GeForce RTX™ 2060,,,,لپ تاپ ایسوس 15.6 اینچی مدل G512LV پردازنده Core i7 10750H رم 16GB حافظه 512GB گرافیک 6GB,ROG Strix G512LV Core i7 10750H 16GB 512GB SSD 6GB 2060 Full HD Laptop,0.0
3864,1.6 KG,نوت بوک (لپ تاپ),14.0,Full HD,1080 * 1920,INTEL,Core i7,i7 1165G7,12.0,2622464.0,SSDHDD,SSD NVMe,Nvidia Gforce,NVIDIA Geforce MX330,Dos,,,لپ تاپ ایسوس 14 اینچی مدل VivoBook R465EP پردازنده Core i7 1165G7 رم 12GB حافظه 1TB 256GB SSD گرافیک 2GB,VivoBook R465EP Core i7 1165G7 12GB 1TB 256GB SSD 2GB Full HD Laptop,0.0
3865,2.3 KG,نوت بوک (لپ تاپ),15.6,OLED,2160 * 3840,INTEL,Core i9,i9 11900H,32.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,Geforce RTX 3080,,,,لپ تاپ ایسوس 15.6 اینچی مدل ZenBook Pro Duo 15 UX582HS OLED پردازنده Core i9 11900H رم 32GB حافظه 1TB SSD گرافیک 8GB,ZenBook Pro Duo 15 UX582HS Core i9 11900H 32GB 1TB SSD 8GB 3080 4K UHD OLED Laptop,0.0
3866,1.9 KG,نوت بوک (لپ تاپ),15.6,WQXGA,1600 * 2560,AMD,Ryzen 9,Ryzen 9 5900HS,16.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,GeForce RTX3050Ti GDDR6,,,,لپ تاپ ایسوس 15.6 اینچی مدل ROG Zephyrus GA503QE پردازنده Ryzen 9 5900HS رم 16GB حافظه 1TB SSD گرافیک 4GB RTX3050Ti,ROG Zephyrus G15 GA503QE Ryzen 9 5900HS 16GB 1TB SSD 4GB RTX 3050TI WQXGA Laptop,0.0
3867,1.9 KG,نوت بوک (لپ تاپ),15.6,WQXGA,1600 * 2560,AMD,Ryzen 9,Ryzen 9 5900HS,32.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,GeForce RTX3050Ti GDDR6,,,,لپ تاپ ایسوس 15.6 اینچی مدل ROG Zephyrus GA503QE پردازنده Ryzen 9 5900HS رم 32GB حافظه 1TB SSD گرافیک 4GB RTX3050Ti,ROG Zephyrus G15 GA503QE Ryzen 9 5900HS 32GB 1TB SSD 4GB RTX 3050TI WQXGA Laptop,0.0
3868,2.3 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,AMD,Ryzen 7,Ryzen 7 4800H,8.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,NVIDIA GeForce GTX 1650,,,,لپ تاپ ایسوس 15.6 اینچی مدل ROG Strix G513IH پردازنده Ryzen 7 4800H رم 8GB حافظه 1TB SSD گرافیک 4GB 1650,ROG Strix G15 G513IH Ryzen 7 4800H 8GB 1TB SSD 4GB 1650 Full HD Laptop,0.0
3869,1.8 KG,نوت بوک (لپ تاپ),15.6,HD,768 * 1366,INTEL,Core i3,i3-1005 G1,8.0,262144.0,SSD,SSD NVMe,Intel,Intel® UHD Graphics,,,,لپ تاپ ایسوس 15.6 اینچی مدل X515JA پردازنده Core i3 1005G1 رم 8GB حافظه 256GB SSD گرافیک Intel,X515JA Core i3 1005G1 8GB 256GB SSD Intel HD Laptop,0.0
3870,2.9 KG,نوت بوک (لپ تاپ),17.3,WV,1080 * 1920,INTEL,Core i9,,16.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,RTX 3070 TI,,,,لپ تاپ ایسوس 17.3 اینچی مدل ROG Strix SCAR 17 G733ZW-A پردازنده Core i9 رم 16GB حافظه 1TB SSD گرافیک 8GB 3070Ti,ASUS ROG Strix SCAR 17 G733ZW-A Core i9 12900H 16GB 1TB SSD 8GB 3070Ti FULL HD Laptop,0.0
3871,1.8 KG,نوت بوک (لپ تاپ),15.6,HD,768 * 1366,INTEL,Core i3,i3-1005 G1,12.0,1311744.0,SSDHDD,,Intel,Intel® UHD Graphics,,,,لپ تاپ ایسوس 15.6 اینچی مدل X515JA پردازنده Core i3 1005G1 رم 12GB حافظه 1TB 128GB SSD گرافیک Intel,X515JA Core i3 1005G1 12GB 1TB 128GB SSD Intel HD Laptop,0.0
3872,1.7 KG,نوت بوک (لپ تاپ),15.6,Full HD (1920×1080) TFT,1080 * 1920,INTEL,Core i7,i7 1165G7,16.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,MX330,,,,لپ تاپ ایسوس 15.6 اینچی مدل R528EP پردازنده Core i7 1165G7 رم 16GB حافظه 512GB SSD گرافیک 2GB,ASUS VivoBook R528EP Core i7 1165G7 16GB 512GB SSD 2GB Full HD Laptop,0.0
3873,1.8 KG,نوت بوک (لپ تاپ),15.6,HD,768 * 1366,INTEL,Core i3,i3-1005 G1,12.0,2622464.0,SSDHDD,,Intel,Intel® UHD Graphics,,,,لپ تاپ ایسوس 15.6 اینچی مدل X515JA پردازنده Core i3 1005G1 رم 12GB حافظه 1TB 256GB SSD گرافیک Intel,X515JA Core i3 1005G1 12GB 1TB 256GB SSD Intel HD Laptop,0.0
3874,1.7 KG,نوت بوک (لپ تاپ),15.6,Full HD (1920×1080) TFT,1080 * 1920,INTEL,Core i7,i7 1165G7,16.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,MX330,,,,لپ تاپ ایسوس 15.6 اینچی مدل R528EP پردازنده Core i7 1165G7 رم 16GB حافظه 1TB SSD گرافیک 2GB,ASUS VivoBook R528EP Core i7 1165G7 16GB 1TB SSD 2GB Full HD Laptop,0.0
3875,1.6 KG,نوت بوک (لپ تاپ),14.0,Full HD,1080 * 1920,INTEL,Core i5,i5-1135G7,8.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,NVIDIA Geforce MX330,Dos,,,لپ تاپ ایسوس 14 اینچی مدل VivoBook R465EP پردازنده Core i5 1135G7 رم 8GB حافظه 512GB SSD گرافیک 2GB,VivoBook R465EP Core i5 1135G7 8GB 512GB SSD 2GB Full HD Laptop,0.0
3876,2.3 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,AMD,Ryzen 7,Ryzen 7 4800H,16.0,524288.0,SSD,,Nvidia Gforce,NVIDIA GeForce RTX 3060,,,,لپ تاپ ایسوس 15.6 اینچی مدل ROG Strix G513IM پردازنده Ryzen 7 4800H رم 16GB حافظه 512GB SSD گرافیک 6GB 3060,ROG Strix G15 G513IM Ryzen 7 4800H 16GB 512GB SSD 6GB 3060 Full HD Laptop,0.0
3877,1.8 KG,نوت بوک (لپ تاپ),15.6,HD,768 * 1366,INTEL,Core i3,i3-1005 G1,8.0,2622464.0,SSDHDD,,Intel,Intel® UHD Graphics,,,,لپ تاپ ایسوس 15.6 اینچی مدل X515JA پردازنده Core i3 1005G1 رم 8GB حافظه 1TB 256GB SSD گرافیک Intel,X515JA Core i3 1005G1 8GB 1TB 256GB SSD Intel HD Laptop,0.0
3878,1.8 KG,نوت بوک (لپ تاپ),15.6,Full HD (1920×1080),1080 * 1920,INTEL,Core i7,i7 1165G7,12.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,NVIDIA Geforce MX350,Dos,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook K513EQ پردازنده Core i7 1165G7 رم 12GB حافظه 512GB SSD گرافیک 2GB,ASUS VivoBook K513EQ Core i7 1165G7 12GB 512GB SSD 2GB Full HD Laptop,0.0
3879,1.8 KG,نوت بوک (لپ تاپ),15.6,Full HD (1920×1080),1080 * 1920,INTEL,Core i7,i7 1165G7,20.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,NVIDIA Geforce MX350,Dos,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook K513EQ پردازنده Core i7 1165G7 رم 20GB حافظه 512GB SSD گرافیک 2GB,ASUS VivoBook K513EQ Core i7 1165G7 20GB 512GB SSD 2GB Full HD Laptop,0.0
3880,1.8 KG,نوت بوک (لپ تاپ),15.6,Full HD,1080 * 1920,INTEL,Core i5,i5-1135G7,12.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,NVIDIA Geforce MX330,,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook R565EP پردازنده Core i5 1135G7 رم 12GB حافظه 1TB SSD گرافیک 2GB,VivoBook R565EP Core i5 1135G7 12GB 1TB SSD 2GB Full HD Laptop,0.0
3882,1.8 KG,نوت بوک (لپ تاپ),15.6,Full HD (1920×1080),1080 * 1920,INTEL,Core i7,i7 1165G7,8.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,NVIDIA Geforce MX350,Dos,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook K513EQ پردازنده Core i7 1165G7 رم 8GB حافظه 512GB SSD گرافیک 2GB,ASUS VivoBook K513EQ Core i7 1165G7 8GB 512GB SSD 2GB Full HD Laptop,0.0
3883,1.8 KG,نوت بوک (لپ تاپ),15.6,FHD Touch,1080 * 1920,INTEL,Core i3,I3-1115G4,8.0,131072.0,SSD,SSD NVMe,Intel,Intel® UHD Graphics,,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook R565EA پردازنده Core i3 1115G4 رم 8GB حافظه 128GB SSD گرافیک Intel لمسی,VivoBook R565EA Core i3 1115G4 8GB 128GB SSD Intel FULL HD Touch Laptop,0.0
3884,1.8 KG,نوت بوک (لپ تاپ),15.6,Full HD (1920×1080),1080 * 1920,INTEL,Core i7,i7 1165G7,20.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,NVIDIA Geforce MX350,Dos,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook K513EQ پردازنده Core i7 1165G7 رم 20GB حافظه 1TB SSD گرافیک 2GB,ASUS VivoBook K513EQ Core i7 1165G7 20GB 1TB SSD 2GB Full HD Laptop,0.0
3885,1.8 KG,نوت بوک (لپ تاپ),15.6,Full HD (1920×1080),1080 * 1920,INTEL,Core i7,i7 1165G7,12.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,NVIDIA Geforce MX350,Dos,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook K513EQ پردازنده Core i7 1165G7 رم 12GB حافظه 1TB SSD گرافیک 2GB,ASUS VivoBook K513EQ Core i7 1165G7 12GB 1TB SSD 2GB Full HD Laptop,0.0
3886,1.6 KG,نوت بوک (لپ تاپ),14.0,Full HD,1080 * 1920,INTEL,Core i5,i5-1135G7,12.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,NVIDIA Geforce MX330,Dos,,,لپ تاپ ایسوس 14 اینچی مدل VivoBook R465EP پردازنده Core i5 1135G7 رم 12GB حافظه 512GB SSD گرافیک 2GB,VivoBook R465EP Core i5 1135G7 12GB 512GB SSD 2GB Full HD Laptop,0.0
3887,1.6 KG,نوت بوک (لپ تاپ),14.0,Full HD,1080 * 1920,INTEL,Core i5,i5-1135G7,12.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,NVIDIA Geforce MX330,Dos,,,لپ تاپ ایسوس 14 اینچی مدل VivoBook R465EP پردازنده Core i5 1135G7 رم 12GB حافظه 1TB SSD گرافیک 2GB,VivoBook R465EP Core i5 1135G7 12GB 1TB SSD 2GB Full HD Laptop,0.0
3888,1.8 KG,نوت بوک (لپ تاپ),15.6,LED-backlit,768 * 1366,INTEL,Core i3,I3-10110U,12.0,2622464.0,SSDHDD,,Intel,Integrated Intel UHD Graphics,,,,لپ تاپ ایسوس 15.6 اینچی مدل X509FA پردازنده Core i3 رم 12GB حافظه 1TB 256GB SSD گرافیک Intel,Laptop 15 X509FA Core i3 10110U 12GB 1TB 256GB SSD Intel HD Laptop,0.0
3889,1.8 KG,نوت بوک (لپ تاپ),15.6,Full HD LED touchscreen (1980 x 1080),1080 * 1920,INTEL,Core i3,I3-1115G4,4.0,131072.0,SSD,SSD NVMe,Intel,Intel® UHD Graphics,,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook R565EA پردازنده Core i3 1115G4 رم 4GB حافظه 128GB SSD گرافیک Intel لمسی,VivoBook R565EA Core i3 1115G4 4GB 128GB SSD Intel Full HD Touch Laptop,0.0
3890,1.8 KG,نوت بوک (لپ تاپ),15.6,LED-backlit,768 * 1366,INTEL,Core i3,I3-10110U,8.0,1024.0,HDD,,Intel,Integrated Intel UHD Graphics,,,,لپ تاپ ایسوس 15.6 اینچی مدل X509FA پردازنده Core i3 رم 8GB حافظه 1TB گرافیک Intel,Laptop 15 X509FA Core i3 10110U 8GB 1TB Intel HD Laptop,0.0
3891,1.22 KG,نوت بوک (لپ تاپ),14.0,Full HD (1920×1080) IPS,1080 * 1920,AMD,Ryzen 5,Ryzen 5 5500U,8.0,524288.0,SSD,SSD NVMe,AMD Radeon,AMD Radeon™ R5 Graphics,,,,لپ تاپ ایسوس 14 اینچی مدل ZenBook UM425UA پردازنده Ryzen5 5500U رم 8GB حافظه 512GB SSD گرافیک AMD Radeon R5,ZenBook 14 UM425UA Ryzen5 5500U 8GB 512GB SSD AMD R5 Full HD Laptop,0.0
3892,1.9 KG,نوت بوک (لپ تاپ),15.6,,1080 * 1920,INTEL,Core i5,i5-9300H,20.0,2048.0,SSDHDD,SSD NVMe,Nvidia Gforce,GTX 1650,,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook K571GT پردازنده Core i5 رم 20GB حافظه 1TB HDD 1TB SSD گرافیک 4GB 1650,VivoBook K571GT Core i5 9300H 20GB 1TB HDD 1TB SSD 4GB 1650 Full HD Laptop,0.0
3893,1.8 KG,نوت بوک (لپ تاپ),15.6,LED-backlit,768 * 1366,INTEL,Core i3,I3-10110U,8.0,5243904.0,SSDHDD,,Intel,Integrated Intel UHD Graphics,,,,لپ تاپ ایسوس 15.6 اینچی مدل X509FA پردازنده Core i3 رم 8GB حافظه 1TB 512GB SSD گرافیک Intel,Laptop 15 X509FA Core i3 10110U 8GB 1TB 512GB SSD Intel HD Laptop,0.0
3894,1.8 KG,نوت بوک (لپ تاپ),15.6,LED-backlit,768 * 1366,INTEL,Core i3,I3-10110U,4.0,1024.0,HDD,,Intel,Integrated Intel UHD Graphics,,,,لپ تاپ ایسوس 15.6 اینچی مدل X509FA پردازنده Core i3 رم 4GB حافظه 1TB گرافیک Intel,Laptop 15 X509FA Core i3 10110U 4GB 1TB Intel HD Laptop,0.0
3895,1.8 KG,نوت بوک (لپ تاپ),15.6,FHD Touch,1080 * 1920,INTEL,Core i3,I3-1115G4,8.0,262144.0,SSD,SSD NVMe,Intel,Intel® UHD Graphics,,,,لپ تاپ ایسوس 15.6 اینچی مدل VivoBook R565EA پردازنده Core i3 1115G4 رم 8GB حافظه 256GB SSD گرافیک Intel لمسی,VivoBook R565EA Core i3 1115G4 8GB 256GB SSD Intel Full HD Touch Laptop,0.0
3896,1.8 KG,نوت بوک (لپ تاپ),15.6,LED-backlit,768 * 1366,INTEL,Core i3,I3-10110U,8.0,2622464.0,SSDHDD,,Intel,Integrated Intel UHD Graphics,,,,لپ تاپ ایسوس 15.6 اینچی مدل X509FA پردازنده Core i3 رم 8GB حافظه 1TB 256GB SSD گرافیک Intel,Laptop 15 X509FA Core i3 10110U 8GB 1TB 256GB SSD Intel HD Laptop,0.0
3898,1.22 KG,نوت بوک (لپ تاپ),14.0,Full HD (1920×1080) IPS,1080 * 1920,AMD,Ryzen 5,Ryzen 5 5500U,8.0,1024.0,SSD,SSD NVMe,AMD Radeon,AMD Radeon™ R5 Graphics,,,,لپ تاپ ایسوس 14 اینچی مدل ZenBook UM425UA پردازنده Ryzen5 5500U رم 8GB حافظه 1TB SSD گرافیک AMD Radeon R5,ZenBook 14 UM425UA Ryzen5 5500U 8GB 1TB SSD AMD R5 Full HD Laptop,0.0
3899,1.50 KG,نوت بوک (لپ تاپ),14.0,Full HD (1920×1080) IPS,1080 * 1920,AMD,Ryzen 5,Ryzen 5 5500U,20.0,1024.0,SSD,SSD NVMe,AMD Radeon,AMD Radeon™ R7 Graphics,,,,لپ تاپ ایسوس 14 اینچی مدل Vivobook Flip 14 TM420UA پردازنده Ryzen5 5500U رم 20GB حافظه 1TB SSD گرافیک AMD Radeon R7,Vivobook Flip 14 TM420UA Ryzen5 5500U 20GB 1TB SSD AMD R7 Full HD Touch Laptop,0.0
3900,1.50 KG,نوت بوک (لپ تاپ),14.0,Full HD (1920×1080) IPS,1080 * 1920,AMD,Ryzen 5,Ryzen 5 5500U,12.0,1024.0,SSD,SSD NVMe,AMD Radeon,AMD Radeon™ R7 Graphics,,,,لپ تاپ ایسوس 14 اینچی مدل Vivobook Flip 14 TM420UA پردازنده Ryzen5 5500U رم 12GB حافظه 1TB SSD گرافیک AMD Radeon R7,Vivobook Flip 14 TM420UA Ryzen5 5500U 12GB 1TB SSD AMD R7 Full HD Touch Laptop,0.0
3901,1.50 KG,نوت بوک (لپ تاپ),14.0,Full HD (1920×1080) IPS,1080 * 1920,AMD,Ryzen 5,Ryzen 5 5500U,8.0,1024.0,SSD,SSD NVMe,AMD Radeon,AMD Radeon™ R7 Graphics,,,,لپ تاپ ایسوس 14 اینچی مدل Vivobook Flip 14 TM420UA پردازنده Ryzen5 5500U رم 8GB حافظه 1TB SSD گرافیک AMD Radeon R7,Vivobook Flip 14 TM420UA Ryzen5 5500U 8GB 1TB SSD AMD R7 Full HD Touch Laptop,0.0
